Product type,Product,Revenue,Quantity,Gross margin
First Aid,Deluxe Family Relief Kit,7957.6,232,0.59067055
First Aid,Aloe Relief,381.79,73,0.63288719
First Aid,Insect Bite Relief,210,35,0.54
Putters,Course Pro Putter,24420.5,338,0.51695502
Putters,Blue Steel Putter,10261.89,123,0.50617284
Putters,Blue Steel Max Putter,23600.81,139,0.45933212
Navigation,Trail Master,34250,137,0.0522
Cooking Gear,TrailChef Water Bag,9427.37,1523,0.5266559
Cooking Gear,TrailChef Canteen,5686.2,468,0.45514403
Cooking Gear,TrailChef Double Flame,15264.62,107,0.4742745
Tents,Star Lite,91155.04,262,0.28144401
Tents,Star Gazer 2,73360.98,134,0.28293788
Tents,Star Gazer 3,43912.29,69,0.3306202
Sleeping Bags,Hibernator Lite,26335.48,311,0.29145017
Sleeping Bags,Hibernator,28984.2,210,0.3769019
Sleeping Bags,Hibernator Pillow,3338.9,193,0.52947977
Sleeping Bags,Hibernator Camp Cot,16499.28,168,0.33560737
Lanterns,Firefly Lite,6926.75,481,0.53127369
Lanterns,Firefly 2,5873.58,219,0.37844892
Lanterns,Firefly Multi-light,3433.32,132,0.31641676
Lanterns,EverGlow Single,11383.92,489,0.3556701
Lanterns,EverGlow Kerosene,4328.8,140,0.35316947
Knives,Single Edge,21353.78,1778,0.28726062
Binoculars,Seeker Mini,4664.94,58,0.50267313
Insect Repellents,BugShield Natural,4786.56,831,0.67708333
Sunscreen,Sun Shelter Stick,7192.75,1491,0.59370755
First Aid,Compact Relief Kit,4327.68,192,0.60070985
First Aid,Calamine Relief,666,111,0.52833333
Cooking Gear,TrailChef Deluxe Cook Set,0,54,
Cooking Gear,TrailChef Double Flame,8195.58,54,0.50583119
Cooking Gear,TrailChef Utensils,10852.72,586,0.4600432
Tents,Star Dome,35148.06,54,0.39160227
Lanterns,Firefly 2,1477.98,54,0.45999269
Lanterns,Firefly Extreme,4423.3,89,0.43420523
Rope,Husky Rope 50,26470.4,176,0.32905585
Rope,Husky Rope 60,16431.2,92,0.29165733
Rope,Husky Rope 100,47249.7,145,0.30126435
Rope,Husky Rope 200,44859.84,83,0.31477575
Safety,Granite Climbing Helmet,17320.44,249,0.24468085
Safety,Husky Harness,16374.8,268,0.28363339
Safety,Husky Harness Extreme,37327.4,361,0.47843327
Safety,Granite Signal Mirror,4827.9,209,0.38787879
Climbing Accessories,Granite Carabiner,7888.48,2098,0.4787234
Climbing Accessories,Granite Belay,9541,145,0.47613982
Climbing Accessories,Granite Pulley,9215,250,0.50217037
Climbing Accessories,Firefly Climbing Lamp,5206.14,186,0.28617363
Climbing Accessories,Firefly Charger,17527.4,341,0.56498054
Climbing Accessories,Firefly Rechargeable Battery,12175.44,1569,0.59407216
Climbing Accessories,Granite Chalk Bag,4533.48,257,0.51643991
Watches,Mountain Man Combination,3265.7,34,0.53149401
Watches,Mountain Man Extreme,3391.2,12,0.5888535
Eyewear,Polar Sun,5103.26,85,0.56444508
Navigation,Glacier GPS,15691.39,143,0.28415201
Navigation,Glacier GPS Extreme,16224.96,48,0.4779303
Insect Repellents,BugShield Natural,4809.6,835,0.67708333
First Aid,Compact Relief Kit,2254,100,0.60070985
Cooking Gear,TrailChef Canteen,6961.95,573,0.45514403
Cooking Gear,TrailChef Kitchen Kit,51458.22,2790,0.26127138
Cooking Gear,TrailChef Cup,2825.33,787,0.7632312
Cooking Gear,TrailChef Cook Set,96232.25,1960,0.29472448
Cooking Gear,TrailChef Deluxe Cook Set,0,72,
Cooking Gear,TrailChef Double Flame,10927.44,72,0.50583119
Cooking Gear,TrailChef Kettle,10909.82,851,0.60140406
Tents,Star Lite,65971.87,181,0.3141016
Tents,Star Dome,148038.85,237,0.36603128
Tents,Star Gazer 2,156028.95,285,0.28293788
Tents,Star Gazer 6,66467.45,85,0.3733775
Tents,Star Peg,3969,2025,0.48979592
Sleeping Bags,Hibernator Lite,32517.12,384,0.29145017
Sleeping Bags,Hibernator,33538.86,243,0.3769019
Sleeping Bags,Hibernator Pad,38128.81,967,0.51382196
Sleeping Bags,Hibernator Pillow,13874.6,802,0.52947977
Sleeping Bags,Hibernator Camp Cot,45765.86,466,0.33560737
Packs,Canyon Mule Climber Backpack,22975.5,318,0.2733564
Packs,Canyon Mule Weekender Backpack,90834.12,338,0.37984669
Packs,Canyon Mule Journey Backpack,159314.77,457,0.38805542
Packs,Canyon Mule Cooler,50486.22,1560,0.50560767
Packs,Canyon Mule Carryall,108747.66,1574,0.40396584
Lanterns,Firefly Lite,8125.11,567,0.52896022
Lanterns,Firefly Mapreader,11802.6,747,0.52531646
Lanterns,Firefly 2,22407.48,834,0.38562034
Lanterns,Firefly 4,7645.25,265,0.37608319
Lanterns,EverGlow Single,7514.7,222,0.46706056
Lanterns,EverGlow Double,3856.13,75,0.44082539
Lanterns,EverGlow Lamp,22315.75,927,0.46388268
Lanterns,Flicker Lantern,4323.08,127,0.54112808
Watches,Mountain Man Analog,10464.5,220,0.36929619
Watches,Mountain Man Digital,6318,156,0.50617284
Watches,Mountain Man Deluxe,8846.77,113,0.50185209
Watches,Mountain Man Combination,5955.1,62,0.53149401
Eyewear,Polar Sun,13214.52,218,0.56860332
Eyewear,Polar Ice,6380,61,0.52490752
Eyewear,Polar Sports,5536.32,48,0.48950928
Knives,Bear Edge,5384.1,137,0.40127226
Binoculars,Seeker 35,36025.08,364,0.28069112
Binoculars,Seeker 50,33405.9,265,0.26558782
Binoculars,Seeker Mini,6675.69,83,0.50267313
Navigation,Glacier Basic,29008.53,911,0.37190888
Insect Repellents,BugShield Spray,6278.91,1077,0.68610635
Insect Repellents,BugShield Lotion Lite,8756.44,1272,0.72690271
Insect Repellents,BugShield Lotion,10632.37,1552,0.65989144
Sunscreen,Sun Blocker,7216.8,1488,0.59793814
Sunscreen,Sun Shelter Stick,4302.2,878,0.6
Sunscreen,Sun Shelter 15,26327.45,5521,0.62462791
Sunscreen,Sun Shelter 30,11604.25,2443,0.61052632
Sunscreen,Sun Shield,28199.7,4906,0.51983319
First Aid,Deluxe Family Relief Kit,14428.75,424,0.58742372
First Aid,Aloe Relief,805.42,154,0.63288719
First Aid,Insect Bite Relief,252,42,0.54
Irons,Hailstorm Steel Irons,22100.34,51,0.49000785
Woods,Hailstorm Steel Woods Set,29440.8,45,0.47786745
Woods,Lady Hailstorm Steel Woods Set,18170.88,21,0.45425758
Putters,Course Pro Putter,49346.75,683,0.51695502
Putters,Blue Steel Putter,20690.64,248,0.50617284
Putters,Blue Steel Max Putter,47541.2,280,0.45933212
Golf Accessories,Course Pro Umbrella,5609.85,447,0.52191235
Golf Accessories,Course Pro Golf Bag,10307,50,0.61336955
Cooking Gear,TrailChef Water Bag,10786.32,1704,0.5371248
Cooking Gear,TrailChef Cook Set,0,492,
Cooking Gear,TrailChef Deluxe Cook Set,0,18,
Cooking Gear,TrailChef Double Flame,2731.86,18,0.50583119
Cooking Gear,TrailChef Kettle,11781.58,919,0.60140406
Cooking Gear,TrailChef Utensils,6029.1,319,0.47089947
Tents,Star Lite,221418.92,605,0.31690571
Tents,Star Dome,11716.02,18,0.39160227
Sleeping Bags,Hibernator Extreme,41372.18,166,0.39814629
Packs,Canyon Mule Extreme Backpack,35064.09,81,0.4481739
Lanterns,Firefly 2,492.66,18,0.45999269
Lanterns,EverGlow Butane,3576.1,55,0.37511535
Rope,Husky Rope 50,22409.6,149,0.32905585
Rope,Husky Rope 60,7679.8,43,0.29165733
Rope,Husky Rope 100,20855.04,64,0.30126435
Rope,Husky Rope 200,18916.8,35,0.31477575
Safety,Granite Climbing Helmet,15164.08,218,0.24468085
Safety,Husky Harness,8065.2,132,0.28363339
Safety,Husky Harness Extreme,17991.6,174,0.47843327
Safety,Granite Signal Mirror,2112,64,0.52393939
Climbing Accessories,Granite Carabiner,6424.32,1673,0.48958333
Climbing Accessories,Granite Belay,8948.8,136,0.47613982
Climbing Accessories,Granite Pulley,7113.98,193,0.50217037
Climbing Accessories,Firefly Climbing Lamp,3974.58,142,0.28617363
Climbing Accessories,Firefly Charger,7041.8,137,0.56498054
Climbing Accessories,Firefly Rechargeable Battery,4950.88,638,0.59407216
Climbing Accessories,Granite Chalk Bag,1781.64,101,0.51643991
Tools,Granite Ice,12633.6,168,0.48178191
Tools,Granite Hammer,9096.78,121,0.2434158
Tools,Granite Shovel,4997.15,85,0.34376595
Tools,Granite Grip,5174.4,264,0.49540816
Tools,Granite Axe,15752.8,406,0.49690722
Tools,Granite Extreme,18574.4,247,0.38138298
Watches,Mountain Man Analog,3257.2,68,0.3736952
Watches,Mountain Man Digital,1830.84,44,0.51934631
Watches,Mountain Man Deluxe,3955,50,0.50695322
Watches,Mountain Man Combination,2689.4,28,0.53149401
Watches,Mountain Man Extreme,5710.9,20,0.59309391
Eyewear,Polar Sun,10219.8,168,0.57012857
Eyewear,Polar Ice,1210,11,0.54827273
Eyewear,Polar Wave,1434.3,15,0.56996444
Knives,Single Edge,19630.38,1617,0.29489292
Knives,Double Edge,10487.33,643,0.29920294
Knives,Edge Extreme,15076.34,134,0.28895209
Knives,Bear Edge,5344.8,136,0.40127226
Binoculars,Seeker 35,11381.55,115,0.28069112
Binoculars,Seeker Extreme,8585.5,50,0.45186652
Navigation,Glacier GPS,12728.68,116,0.28415201
Navigation,Glacier GPS Extreme,13182.78,39,0.4779303
Insect Repellents,BugShield Natural,4856.88,826,0.68367347
Sunscreen,Sun Shelter 30,18835.1,3945,0.61251865
First Aid,Calamine Relief,330,55,0.52833333
First Aid,Insect Bite Relief,624,104,0.54
Watches,Mountain Man Deluxe,4305.95,55,0.50185209
Watches,Venue,21316,292,0.41465566
Watches,Infinity,14336,62,0.46079241
Watches,TX,17672,94,0.44828656
Watches,Legend,42687.2,163,0.4310018
Eyewear,Bella,7020,104,0.451
Eyewear,Cat Eye,6137.2,229,0.31679104
Eyewear,Dante,9471.6,216,0.34282381
Eyewear,Fairway,19726.85,979,0.40446549
Eyewear,Inferno,18070,278,0.39462092
Eyewear,Maximus,20365,244,0.51369065
Eyewear,Trendi,12524.7,249,0.39451963
Eyewear,Zone,46225.3,1513,0.31942854
Eyewear,Hawk Eye,6156,152,0.39654321
Binoculars,Seeker Mini,6595.26,82,0.50267313
Binoculars,Ranger Vision,6080,38,0.534875
Navigation,Glacier GPS,10863.27,99,0.28415201
Navigation,Trail Master,6935,19,0.35082192
Navigation,Trail Scout,1904,8,0.35504202
Irons,Hailstorm Steel Irons,124801.92,288,0.49000785
Irons,Hailstorm Titanium Irons,178055.28,204,0.43751289
Irons,Lady Hailstorm Steel Irons,42066.36,84,0.44535634
Irons,Lady Hailstorm Titanium Irons,106131.36,127,0.44955007
Woods,Hailstorm Titanium Woods Set,203119.4,170,0.42250716
Woods,Hailstorm Steel Woods Set,28786.56,44,0.47786745
Woods,Lady Hailstorm Titanium Woods Set,149542.38,117,0.48311609
Woods,Lady Hailstorm Steel Woods Set,78102.78,91,0.44980166
Putters,Course Pro Putter,50358.25,697,0.51695502
Putters,Blue Steel Putter,9511.02,114,0.50617284
Putters,Blue Steel Max Putter,71651.38,422,0.45933212
Golf Accessories,Course Pro Golf and Tee Set,19599.77,1910,0.72713966
Golf Accessories,Course Pro Umbrella,11671.77,939,0.51729686
Golf Accessories,Course Pro Golf Bag,31539.42,153,0.61336955
Golf Accessories,Course Pro Gloves,23833.9,3382,0.65802407
Watches,Venue,56575,775,0.41376933
Watches,Infinity,139888,598,0.44293435
Watches,Lux,2694,15,0.47216036
Watches,Sam,3951.2,88,0.38619154
Watches,TX,57196,302,0.4558067
Watches,Legend,128558.6,512,0.43949001
Watches,Kodiak,93911,750,0.45755364
Eyewear,Capri,25163.1,657,0.34040043
Eyewear,Cat Eye,51365.5,1867,0.31685353
Eyewear,Dante,131223.55,3027,0.35061108
Eyewear,Fairway,28754.05,1427,0.40181783
Eyewear,Inferno,90405.95,1417,0.41945204
Eyewear,Maximus,27480,330,0.51175764
Eyewear,Trendi,93306.5,1855,0.39520676
Eyewear,Zone,34070.7,1116,0.32124465
Eyewear,Hawk Eye,17334,428,0.39915888
Binoculars,Opera Vision,17710,161,0.54090909
Binoculars,Ranger Vision,31040,194,0.53233054
Navigation,Trail Master,4380,12,0.35082192
Navigation,Trail Scout,17612,74,0.3497161
Navigation,Sky Pilot,4296,12,0.33706704
Cooking Gear,TrailChef Water Bag,12113.83,1957,0.5266559
Cooking Gear,TrailChef Canteen,6026.4,496,0.45514403
Cooking Gear,TrailChef Double Flame,19972.4,140,0.4742745
Tents,Star Lite,112378.16,323,0.28144401
Tents,Star Gazer 2,89237.61,163,0.28293788
Tents,Star Gazer 3,54094.85,85,0.3306202
Sleeping Bags,Hibernator Lite,33872,400,0.29145017
Sleeping Bags,Hibernator,36713.32,266,0.3769019
Sleeping Bags,Hibernator Pillow,3477.3,201,0.52947977
Sleeping Bags,Hibernator Camp Cot,20918.73,213,0.33560737
Lanterns,Firefly Lite,7614.45,529,0.53105608
Lanterns,Firefly 2,7080.48,264,0.37844892
Lanterns,Firefly Multi-light,3407.31,131,0.31641676
Lanterns,EverGlow Single,13525.68,581,0.3556701
Lanterns,EverGlow Kerosene,4297.88,139,0.35316947
Knives,Single Edge,21005.49,1749,0.28726062
Binoculars,Seeker Mini,5790.96,72,0.50267313
Insect Repellents,BugShield Natural,4602.24,799,0.67708333
Sunscreen,Sun Shelter Stick,8408.75,1744,0.59349011
First Aid,Compact Relief Kit,4710.86,209,0.60070985
First Aid,Calamine Relief,714,119,0.52833333
Cooking Gear,TrailChef Canteen,5476.88,446,0.46091205
Cooking Gear,TrailChef Cup,2667.37,743,0.7632312
Cooking Gear,TrailChef Cook Set,26786.84,508,0.33681016
Cooking Gear,TrailChef Deluxe Cook Set,28655.9,235,0.34754797
Cooking Gear,TrailChef Single Flame,21275.64,339,0.26099426
Cooking Gear,TrailChef Utensils,8445.12,456,0.4600432
Sleeping Bags,Hibernator Lite,25234.64,298,0.29145017
Sleeping Bags,Hibernator Extreme,72775.16,292,0.39814629
Sleeping Bags,Hibernator Self - Inflating Mat,39477.9,330,0.5440107
Packs,Canyon Mule Climber Backpack,19001.75,263,0.2733564
Packs,Canyon Mule Extreme Backpack,31600.97,73,0.4481739
Lanterns,Firefly 2,4505.76,168,0.37844892
Lanterns,Firefly 4,3404.3,118,0.37608319
Lanterns,Firefly Extreme,7444.3,149,0.43716938
Rope,Husky Rope 50,11430.4,76,0.32905585
Rope,Husky Rope 60,12859.2,72,0.29165733
Rope,Husky Rope 100,63216.84,194,0.30126435
Rope,Husky Rope 200,53507.52,99,0.31477575
Safety,Granite Climbing Helmet,40553.48,583,0.24468085
Safety,Husky Harness,14786.2,242,0.28363339
Safety,Husky Harness Extreme,37327.4,361,0.47843327
Safety,Granite Signal Mirror,9170.7,397,0.38787879
Climbing Accessories,Granite Carabiner,11504.4,3015,0.48633566
Climbing Accessories,Granite Belay,16121,245,0.47613982
Climbing Accessories,Granite Pulley,14780.86,401,0.50217037
Climbing Accessories,Firefly Climbing Lamp,7804,240,0.35795233
Climbing Accessories,Firefly Charger,13775.2,268,0.56498054
Climbing Accessories,Firefly Rechargeable Battery,8947.6,1147,0.59619898
Climbing Accessories,Granite Chalk Bag,3457.44,196,0.51643991
Tools,Granite Ice,23161.6,308,0.48178191
Tools,Granite Hammer,16088.52,214,0.2434158
Tools,Granite Shovel,8642.13,147,0.34376595
Tools,Granite Grip,9094.4,464,0.49540816
Tools,Granite Axe,28983.6,747,0.49690722
Tools,Granite Extreme,39780.8,529,0.38138298
Watches,Mountain Man Extreme,3173.39,11,0.59724774
Watches,Venue,140525,1925,0.41529607
Watches,Infinity,194517,839,0.45135232
Watches,Lux,28531.2,161,0.47307439
Watches,Sam,5522.7,123,0.38218263
Watches,TX,171788,904,0.45198372
Watches,Legend,139340.4,534,0.43768254
Watches,Zodiak,13075,125,0.42466539
Watches,Kodiak,55770,429,0.47915654
Eyewear,Bella,40500,600,0.44973185
Eyewear,Capri,20796.9,543,0.33916449
Eyewear,Cat Eye,169148.7,5529,0.3241802
Eyewear,Dante,127938.05,2957,0.3511351
Eyewear,Fairway,80197,3980,0.40197015
Eyewear,Inferno,150399.15,2354,0.41702476
Eyewear,Maximus,151922,1862,0.50012184
Eyewear,Trendi,103265.9,2053,0.39370112
Eyewear,Zone,262249,8584,0.32124233
Eyewear,Hawk Eye,67068,1656,0.40421721
Eyewear,Retro,52626,840,0.44600027
Knives,Double Edge,4844.07,297,0.29920294
Knives,Edge Extreme,15076.34,134,0.28895209
Knives,Max Gizmo,6073.8,159,0.53926702
Knives,Pocket Gizmo,19007.6,1558,0.60921368
Binoculars,Seeker Extreme,7211.82,42,0.45186652
Binoculars,Opera Vision,5280,48,0.54090909
Binoculars,Ranger Vision,83200,520,0.44296695
Navigation,Glacier GPS Extreme,14196.84,42,0.4779303
Navigation,Trail Master,20440,56,0.35082192
Navigation,Trail Scout,27608,116,0.35745074
Navigation,Astro Pilot,22620,156,0.37662069
Navigation,Sky Pilot,28282,79,0.33706704
Insect Repellents,BugShield Natural,4124.16,716,0.67708333
Insect Repellents,BugShield Lotion Lite,1582,226,0.73142857
Insect Repellents,BugShield Extreme,10536.96,1568,0.63988095
Sunscreen,Sun Blocker,3052.7,623,0.60204082
Sunscreen,Sun Shelter Stick,3395.7,693,0.6
Sunscreen,Sun Shield,5895.66,1013,0.5257732
First Aid,Compact Relief Kit,1893.36,84,0.60070985
First Aid,Deluxe Family Relief Kit,2812.6,82,0.59067055
Watches,Mountain Man Analog,14464.94,301,0.37573194
Watches,Venue,71686,982,0.41403733
Watches,Infinity,46080,200,0.44300043
Watches,Lux,9159.6,51,0.47104677
Watches,Sam,7498.3,167,0.38619154
Watches,TX,56740,299,0.45056997
Watches,Legend,32407.2,130,0.45282715
Watches,Zodiak,7635.8,73,0.42466539
Watches,Kodiak,16209.3,127,0.47009433
Eyewear,Polar Sun,25433.16,417,0.57124675
Eyewear,Polar Ice,11800.8,111,0.53260881
Eyewear,Polar Sports,4498.26,39,0.48950928
Eyewear,Polar Wave,2964.22,31,0.56996444
Eyewear,Polar Extreme,2076.2,14,0.5111261
Eyewear,Bella,37102.5,526,0.43504804
Eyewear,Cat Eye,20595.3,528,0.34047428
Eyewear,Dante,32490.05,749,0.35180648
Eyewear,Fairway,31272.8,1552,0.40470185
Eyewear,Inferno,29264.05,453,0.40329039
Eyewear,Maximus,45485,567,0.49335056
Eyewear,Trendi,29576.4,588,0.39565735
Eyewear,Zone,66626.2,2176,0.3234702
Eyewear,Hawk Eye,34425,850,0.40744604
Eyewear,Retro,23744.35,379,0.4441166
Knives,Pocket Gizmo,1634.8,134,0.63114754
Binoculars,Seeker Extreme,7383.53,43,0.45186652
Binoculars,Ranger Vision,39680,248,0.43879284
Navigation,Glacier Deluxe,10585.26,115,0.38910806
Navigation,Glacier GPS,10973,100,0.28415201
Navigation,Glacier GPS Extreme,16224.96,48,0.4779303
Navigation,Trail Master,2555,7,0.35082192
Navigation,Trail Scout,24038,101,0.34879774
Navigation,Astro Pilot,10440,72,0.37662069
Navigation,Sky Pilot,10024,28,0.33706704
Cooking Gear,TrailChef Water Bag,19624.32,3086,0.5392462
Cooking Gear,TrailChef Canteen,12914.37,1058,0.4576615
Cooking Gear,TrailChef Cup,12096.62,5108,0.64107329
Cooking Gear,TrailChef Cook Set,22857.12,1056,-0.47928217
Cooking Gear,TrailChef Deluxe Cook Set,91089.18,747,0.34754797
Cooking Gear,TrailChef Single Flame,43429.92,692,0.26099426
Cooking Gear,TrailChef Double Flame,34238.4,240,0.4742745
Cooking Gear,TrailChef Kettle,26344.03,2066,0.59925418
Cooking Gear,TrailChef Utensils,17369.1,919,0.47089947
Tents,Star Lite,288086.63,788,0.31617791
Tents,Star Dome,92387.84,151,0.35277197
Tents,Star Gazer 2,160408.71,293,0.28293788
Tents,Star Gazer 3,122827.13,193,0.3306202
Tents,Star Peg,9728,4864,0.5
Sleeping Bags,Hibernator,78809.42,571,0.3769019
Packs,Canyon Mule Climber Backpack,85008.52,1157,0.28545398
Packs,Canyon Mule Weekender Backpack,137863.62,513,0.37984669
Packs,Canyon Mule Journey Backpack,46016.52,132,0.38805542
Packs,Canyon Mule Extreme Backpack,74889.97,173,0.4481739
Packs,Canyon Mule Cooler,41248.76,1253,0.51397327
Lanterns,Firefly Mapreader,20795.88,1303,0.53007519
Lanterns,Firefly 4,7183.65,249,0.37608319
Lanterns,Firefly Extreme,9337.58,187,0.43685195
Lanterns,EverGlow Single,7853.2,232,0.46706056
Lanterns,EverGlow Double,2086,40,0.44870566
Lanterns,EverGlow Kerosene,18799.36,608,0.35316947
Lanterns,EverGlow Butane,18065.62,277,0.37702055
Lanterns,EverGlow Lamp,10813.5,486,0.5505618
Lanterns,Flicker Lantern,21615.4,635,0.54112808
Watches,Mountain Man Analog,10628.04,221,0.37617849
Watches,Mountain Man Digital,12604.59,395,0.37324419
Watches,Mountain Man Deluxe,9340.68,120,0.49896581
Watches,Mountain Man Combination,2689.4,28,0.53149401
Watches,Venue,61174,838,0.4146134
Watches,Infinity,132980,571,0.44337434
Watches,Lux,32277.2,186,0.47388931
Watches,Sam,19845.8,442,0.38533896
Watches,TX,124032,651,0.45430389
Watches,Legend,136806.2,545,0.43834183
Watches,Kodiak,36283.8,290,0.45933778
Eyewear,Polar Sun,22259.12,365,0.57119823
Eyewear,Polar Ice,11653.4,107,0.5437529
Eyewear,Polar Sports,9688.56,84,0.48950928
Eyewear,Polar Wave,1529.92,16,0.56996444
Eyewear,Polar Extreme,2076.2,14,0.5111261
Eyewear,Bella,38325,563,0.44895708
Eyewear,Capri,34431.7,899,0.33899895
Eyewear,Cat Eye,90729.7,2977,0.32424377
Eyewear,Dante,52144.15,1199,0.34820167
Eyewear,Fairway,65689,3260,0.39855668
Eyewear,Inferno,52239.5,812,0.40716086
Eyewear,Maximus,151669,1822,0.50073285
Eyewear,Trendi,54575.5,1085,0.39354692
Eyewear,Zone,191645.4,6273,0.32253255
Eyewear,Hawk Eye,12555,310,0.40222222
Eyewear,Retro,20737.15,331,0.44318482
Knives,Single Edge,20200.96,1664,0.29489292
Knives,Double Edge,10960.32,672,0.29920294
Knives,Edge Extreme,52767.19,469,0.28895209
Knives,Bear Edge,12929.7,329,0.40127226
Knives,Bear Survival Edge,21901.05,282,0.44605396
Knives,Max Gizmo,7525.4,197,0.53926702
Knives,Pocket Gizmo,20252,1660,0.61656429
Binoculars,Seeker 35,14152.71,143,0.28069112
Binoculars,Seeker 50,18782.94,149,0.26558782
Binoculars,Seeker Extreme,6868.4,40,0.45186652
Binoculars,Seeker Mini,12283.16,152,0.50501337
Binoculars,Ranger Vision,21120,132,0.46002936
Navigation,Glacier Basic,16997.1,530,0.3763642
Navigation,Glacier Deluxe,10266.32,111,0.39203824
Navigation,Glacier GPS,24579.52,224,0.28415201
Navigation,Trail Master,4015,11,0.35082192
Navigation,Trail Scout,17136,72,0.35071779
Insect Repellents,BugShield Spray,11570.32,1936,0.69379585
Insect Repellents,BugShield Extreme,47684.14,7117,0.63880779
Sunscreen,Sun Blocker,5777.1,1179,0.60204082
Sunscreen,Sun Shelter 30,10013,2108,0.61052632
First Aid,Aloe Relief,1636.99,313,0.63288719
First Aid,Insect Bite Relief,654,109,0.54
Irons,Hailstorm Titanium Irons,86409.18,99,0.43751289
Irons,Lady Hailstorm Steel Irons,59093.22,118,0.44535634
Irons,Lady Hailstorm Titanium Irons,60168.96,72,0.44955007
Woods,Hailstorm Titanium Woods Set,101559.7,85,0.42250716
Woods,Hailstorm Steel Woods Set,127576.8,195,0.47786745
Woods,Lady Hailstorm Titanium Woods Set,72853.98,57,0.48311609
Woods,Lady Hailstorm Steel Woods Set,44730.37,52,0.45103427
Putters,Course Pro Putter,48552,672,0.51695502
